dealer_id,city,make,dealer_name,dealer_address,details_url,img_url,local_img_url,title,type,price,miles,engine_details,transmission,mileage,vin,stock,star,created_at
24013100,dallas-tx,acura,South Toyota,"Dallas, TX

    
(7.32 miles)",https://driverbase.com/vehicle/21088879/2020-acura-mdx-in-dallas-tx/5J8YD3H37LL006115,https://content.homenetiol.com/2002457/2170371/640x480/stock_images/5/2020ACS11_640/2020ACS110085_640_01.jpg,dallas_tx_acura/2020_ACURA_MDX_3.5L5J8YD3H37LL006115T006115.jpg,2020 ACURA MDX 3.5L,Preowned,28593,"56,072", 3.5 L 6 Cylinders, Automatic  FWD," MPG: City 20, Highway: 27",5J8YD3H37LL006115,T006115,5,2024-01-31 17:27:33.805654
24013100,dallas-tx,acura,South Toyota,"Dallas, TX

    
(7.32 miles)",https://driverbase.com/vehicle/21894182/2012-acura-tl-in-dallas-tx/19UUA8F20CA037149,https://content.homenetiol.com/2002457/2170371/640x480/stock_images/2/14234.jpg,dallas_tx_acura/2012_ACURA_TL_Auto19UUA8F20CA037149T037149.jpg,2012 ACURA TL Auto,Preowned,8992,"129,016", 3.5L 6 Cylinders, Automatic  FWD," MPG: City 20, Highway: 29",19UUA8F20CA037149,T037149,5,2024-01-31 17:27:45.389302
24013101,dallas-tx,acura,Freeman Hyundai Mazda Service,"Irving, TX

   
(16.21 miles)",https://driverbase.com/vehicle/21987025/2022-acura-rdx-in-irving-tx/5J8TC1H34NL000602,https://content.homenetiol.com/2002457/2170371/640x480/90d7836d62fc4e0196e356f743189110.jpg,dallas_tx_acura/2022_ACURA_RDX_Base5J8TC1H34NL000602NL000602A.jpg,2022 ACURA RDX Base,Preowned,30350,"40,258", 2.0 L 4 Cylinders, Automatic  FWD," MPG: City 22, Highway: 28",5J8TC1H34NL000602,NL000602A,4,2024-01-31 17:27:57.254411
24013100,dallas-tx,acura,Freeman Hyundai Mazda Service,"Irving, TX

   
(16.21 miles)",https://driverbase.com/vehicle/22025390/2022-acura-rdx-in-irving-tx/5J8TC1H63NL005252,https://content.homenetiol.com/2002457/2170371/640x480/4bc1aabaa1a5492f83c4f704e885ed80.jpg,dallas_tx_acura/2022_ACURA_RDX_w_A-Spec_Package5J8TC1H63NL005252NL005252A.jpg,2022 ACURA RDX w/A-Spec Package,Preowned,37950,"24,884", 2.0 L 4 Cylinders, Automatic  FWD," MPG: City 22, Highway: 27",5J8TC1H63NL005252,NL005252A,4,2024-01-31 17:28:08.935172
24013100,dallas-tx,acura,Freeman Hyundai Mazda Service,"Irving, TX

   
(16.21 miles)",https://driverbase.com/vehicle/21994429/2015-acura-ilx-in-irving-tx/19VDE1F59FE006352,https://content.homenetiol.com/2002457/2170371/640x480/87de912bdf4d4264980797350236bb37.jpg,dallas_tx_acura/2015_ACURA_ILX_Premium_Pkg19VDE1F59FE006352FE006352A.jpg,2015 ACURA ILX Premium Pkg,Preowned,14700,"84,939", 2.0 L 4 Cylinders, Automatic  FWD," MPG: City 24, Highway: 35",19VDE1F59FE006352,FE006352A,4,2024-01-31 17:28:23.168933
24013101,dallas-tx,acura,Town North Mazda,"Richardson, TX

    
(19.78 miles)",https://driverbase.com/vehicle/22411465/2024-acura-integra-in-richardson-tx/19UDE4H6XRA000485,https://cdn.getauto.com/photos/8/20098/1c/19UDE4H6XRA000485-1c.jpg,dallas_tx_acura/2024_ACURA_Integra_w_Tech_w_A-SPEC19UDE4H6XRA000485583932.jpg,2024 ACURA Integra w/Tech w/A-SPEC,Preowned,32950,"11,633", 1.5L 1.5L Turbo I4 200hp 192ft Cylinders, 7-Speed Shiftable CVT  FWD," MPG: City 29, Highway: 36",19UDE4H6XRA000485,583932,5,2024-01-31 17:28:35.963811
24013101,dallas-tx,acura,Ewing Subaru of Plano,"Plano, TX

    
(25.45 miles)",https://driverbase.com/vehicle/22368645/2019-acura-rdx-in-plano-tx/5J8TC2H32KL041943,http://vehicle-photos-published.vauto.com/7a/7a/47/0f-73b2-4410-a7fb-3fb56038d4e3/image-1.jpg,dallas_tx_acura/2019_ACURA_RDX_Base5J8TC2H32KL041943KL041943.jpg,2019 ACURA RDX Base,Preowned,26864,"59,253", 2L 4 Cylinders, Automatic  AWD," MPG: City 21, Highway: 27",5J8TC2H32KL041943,KL041943,5,2024-01-31 17:28:47.327290
24013101,dallas-tx,acura,Classic Chevrolet,"Grapevine, TX

    
(27.48 miles)",https://driverbase.com/vehicle/22162682/2020-acura-rdx-in-grapevine-tx/5J8TC1H39LL022009,https://cdn.getauto.com/photos/0/17300/1c/5J8TC1H39LL022009-1c.jpg,dallas_tx_acura/2020_ACURA_RDX_Base5J8TC1H39LL022009LL022009.jpg,2020 ACURA RDX Base,Preowned,29000,"24,210", 2.0L 4 Cylinders, 10-Speed Shiftable Automatic  FWD," MPG: City 22, Highway: 28",5J8TC1H39LL022009,LL022009,5,2024-01-31 17:29:00.045828
24013100,dallas-tx,acura,Classic Chevrolet,"Grapevine, TX

    
(27.48 miles)",https://driverbase.com/vehicle/21871513/2017-acura-rlx-in-grapevine-tx/JH4KC1F58HC000877,https://cdn.getauto.com/photos/0/17300/1c/JH4KC1F58HC000877-1c.jpg,dallas_tx_acura/2017_ACURA_RLX_w_TechJH4KC1F58HC000877HC000877.jpg,2017 ACURA RLX w/Tech,Preowned,27000,"30,583", 3.5L 6 Cylinders, 6-Speed Shiftable Automatic  FWD," MPG: City 20, Highway: 30",JH4KC1F58HC000877,HC000877,5,2024-01-31 17:29:13.224601
24013100,dallas-tx,acura,Classic Chevrolet,"Grapevine, TX

    
(27.48 miles)",https://driverbase.com/vehicle/22301520/2018-acura-rdx-in-grapevine-tx/5J8TB3H37JL011439,https://cdn.getauto.com/photos/0/17300/1c/5J8TB3H37JL011439-1c.jpg,dallas_tx_acura/2018_ACURA_RDX_Base5J8TB3H37JL011439JL011439.jpg,2018 ACURA RDX Base,Preowned,20000,"67,280", 3.5L 6 Cylinders, 6-Speed Shiftable Automatic  FWD," MPG: City 20, Highway: 28",5J8TB3H37JL011439,JL011439,5,2024-01-31 17:29:29.610205
24013101,dallas-tx,acura,Ewing Buick GMC,"Plano, TX

    
(28.12 miles)",https://driverbase.com/vehicle/22416883/2023-acura-mdx-in-plano-tx/5J8YE1H01PL035977,http://vehicle-photos-published.vauto.com/97/56/60/11-3861-4504-a9d3-1b025188756d/image-1.jpg,dallas_tx_acura/2023_ACURA_MDX_A-Spec5J8YE1H01PL035977PL035977.jpg,2023 ACURA MDX A-Spec,Preowned,49494,"9,801", 3.5L 6 Cylinders, Automatic  AWD," MPG: City 19, Highway: 25",5J8YE1H01PL035977,PL035977,5,2024-01-31 17:29:40.590454
24013101,dallas-tx,acura,Mercedes-Benz of Plano,"Plano, TX

    
(28.18 miles)",https://driverbase.com/vehicle/22341362/2017-acura-mdx-in-plano-tx/5FRYD4H86HB025098,http://vehicle-photos-published.vauto.com/5f/2e/d6/c5-0ee6-424a-a0d0-93843bcb8f4e/image-1.jpg,dallas_tx_acura/2017_ACURA_MDX_3.5L5FRYD4H86HB025098BHB025098.jpg,2017 ACURA MDX 3.5L,Preowned,28500,"40,460", 3.5L 6 Cylinders, Automatic  AWD," MPG: City 19, Highway: 26",5FRYD4H86HB025098,BHB025098,5,2024-01-31 17:29:51.871496
24013101,dallas-tx,acura,Freeman Toyota,"Hurst, TX

    
(29.30 miles)",https://driverbase.com/vehicle/22044742/2020-acura-ilx-in-hurst-tx/19UDE2F79LA005278,https://content.homenetiol.com/2002457/2170371/640x480/9307056c75c1468ba01e5d556be48855.jpg,dallas_tx_acura/2020_ACURA_ILX_w_Premium_Pkg19UDE2F79LA005278LA005278.jpg,2020 ACURA ILX w/Premium Pkg,Preowned,21288,"67,742", 2.4 lL 4 Cylinders, automatic  fwd," MPG: City 24, Highway: 34",19UDE2F79LA005278,LA005278,5,2024-01-31 17:30:03.508527
24013101,dallas-tx,acura,James Wood Buick GMC Denton,"Denton, TX

    
(40.57 miles)",https://driverbase.com/vehicle/21982451/2022-acura-mdx-type-s-in-denton-tx/5J8YD8H87NL005218,https://content.homenetiol.com/2002457/2170371/640x480/b1ccd645d46142728ef8dbc0988ed775.jpg,dallas_tx_acura/2022_ACURA_MDX_Type_S_Type_S_w_Advance_Package5J8YD8H87NL005218241248A1.jpg,2022 ACURA MDX Type S Type S w/Advance Package,Preowned,55977,"30,473", 3.0 L 6 Cylinders, Automatic  AWD," MPG: City 17, Highway: 21",5J8YD8H87NL005218,241248A1,5,2024-01-31 17:30:15.175715
24013100,dallas-tx,acura,James Wood Buick GMC Denton,"Denton, TX

    
(40.57 miles)",https://driverbase.com/vehicle/21684563/2020-acura-rdx-in-denton-tx/5J8TC1H60LL003357,https://content.homenetiol.com/2002457/2170371/640x480/fb909dddf8f44d37a7d9bc3771fd4360.jpg,dallas_tx_acura/2020_ACURA_RDX_w_A-Spec_Pkg5J8TC1H60LL003357232933A1.jpg,2020 ACURA RDX w/A-Spec Pkg,Preowned,30977,"33,374", 2.0 L 4 Cylinders, Automatic  FWD," MPG: City 22, Highway: 27",5J8TC1H60LL003357,232933A1,5,2024-01-31 17:30:28.475428
